store,name,sales,price
茄子手机旗舰店,荣耀9X 128G,12,1799
茄子手机旗舰店,荣耀9X 64G,79,1299
茄子手机旗舰店,荣耀9X 128G,227,1799
京铠玄手机旗舰店,荣耀8XMax 128G,166,1339
京铠玄手机旗舰店,荣耀8XMax 128G,410,1299
茄子手机旗舰店,荣耀9X 64G,6,1299
茄子手机旗舰店,荣耀9X 64G,13,1199
茄子手机旗舰店,荣耀9X 128G,317,1799
茄子手机旗舰店,荣耀9X 64G,123,1199
茄子手机旗舰店,荣耀9X 64G,6,1199
牧申手机旗舰店,荣耀8C 64G,42,866
牧申手机旗舰店,荣耀8C 64G,14,866
牧申手机旗舰店,荣耀8C 64G,6,886
茄子手机旗舰店,荣耀9X 64G,5,1299
茄子手机旗舰店,荣耀9X 64G,99,1199
茄子手机旗舰店,荣耀9X 64G,96,1299
茄子手机旗舰店,荣耀9X 128G,0,1999
牧申手机旗舰店,荣耀8C 32G,64,755
牧申手机旗舰店,荣耀8C 32G,95,775
牧申手机旗舰店,荣耀8C 32G,76,755
牧申手机旗舰店,荣耀8C 64G,10,866
茄子手机旗舰店,荣耀9X 128G,0,1999
茄子手机旗舰店,荣耀9X 128G,6,1999
茄子手机旗舰店,荣耀9X 128G,5,1999
牧申手机旗舰店,荣耀8C 32G,848,722
佳沪手机旗舰店,荣耀Play3e 32G,216,528
佳沪手机旗舰店,荣耀Play3e 64G,63,669
聚捷联盛手机旗舰店,荣耀V20 128G,0,2399
聚捷联盛手机旗舰店,荣耀V20 128G,12,1799
聚捷联盛手机旗舰店,荣耀V20 128G,19,2399
聚捷联盛手机旗舰店,荣耀V20 128G,13,2399
聚捷联盛手机旗舰店,荣耀V20 128G,48,2399
聚捷联盛手机旗舰店,荣耀V20 128G,228,2399
聚捷联盛手机旗舰店,荣耀V20 128G,713,2399
聚捷联盛手机旗舰店,荣耀V20 128G,29,1799
聚捷联盛手机旗舰店,荣耀V20 128G,60,1799
淘金手机专营店,荣耀10 64G,22,868
淘金手机专营店,荣耀10 64G,5,1018
淘金手机专营店,荣耀10 64G,46,858
淘金手机专营店,荣耀10 64G,172,858
京铠玄手机旗舰店,荣耀v30pro 256G,0,4199
京铠玄手机旗舰店,荣耀v30pro 256G,0,4199
京铠玄手机旗舰店,荣耀v30pro 128G,195,3899
淘金手机专营店,荣耀10 128G,6,1699
淘金手机专营店,荣耀10 64G,53,1008
淘金手机专营店,荣耀10 64G,56,1008
京铠玄手机旗舰店,荣耀v30pro 128G,4,3899
京铠玄手机旗舰店,荣耀v30pro 128G,3,3899
京铠玄手机旗舰店,荣耀v30pro 256G,0,4199
淘金手机专营店,荣耀10 128G,97,1188
淘金手机专营店,荣耀10 128G,398,1218
佳沪手机旗舰店,魅族16sPro 128G,96,2878
佳沪手机旗舰店,魅族16sPro 128G,113,2648
佳沪手机旗舰店,魅族16sPro 128G,54,2878
京联通达旗舰店,荣耀20 256G,150,2499
京联通达旗舰店,荣耀20 256G,94,2499
佳沪手机旗舰店,魅族16sPro 256G,55,3399
佳沪手机旗舰店,魅族16sPro 128G,35,2648
京联通达旗舰店,荣耀20 128G,32,2799
京联通达旗舰店,荣耀20 128G,19,2799
京联通达旗舰店,荣耀20 256G,191,2499
京联通达旗舰店,荣耀20 256G,209,2499
佳沪手机旗舰店,魅族16sPro 256G,4,3399
京联通达旗舰店,荣耀20 128G,2,2799
京联通达旗舰店,荣耀20 128G,15,2799
谷高数码手机专营店,红米Redmi 64G,14,1598
谷高数码手机专营店,红米Redmi 64G,22,1598
谷高数码手机专营店,红米Redmi 64G,5,1558
谷高数码手机专营店,红米Redmi 128G,202,1538
谷高数码手机专营店,红米Redmi 128G,102,1598
谷高数码手机专营店,红米Redmi 128G,91,1578
谷高数码手机专营店,红米Redmi 256G,46,1838
谷高数码手机专营店,红米Redmi 256G,63,1838
谷高数码手机专营店,红米Redmi 256G,37,1768
明日数码旗舰店,红米8 32G,70,688
明日数码旗舰店,红米8 32G,6,688
明日数码旗舰店,红米8 64G,36,758
明日数码旗舰店,红米8 64G,5,758
OKSJ手机旗舰店,荣耀10 64G,1053,899
OKSJ手机旗舰店,荣耀10 64G,372,1049
OKSJ手机旗舰店,荣耀10 64G,934,899
OKSJ手机旗舰店,荣耀10 64G,1113,899
OKSJ手机旗舰店,荣耀10 64G,398,899
OKSJ手机旗舰店,荣耀10 128G,453,1249
OKSJ手机旗舰店,荣耀10 64G,267,1049
OKSJ手机旗舰店,荣耀10 64G,350,1049
OKSJ手机旗舰店,荣耀10 64G,212,1099
OKSJ手机旗舰店,荣耀10 128G,443,1349
OKSJ手机旗舰店,荣耀10 128G,596,1249
OKSJ手机旗舰店,荣耀10 128G,89,1349
牧申手机旗舰店,红米8 32G,3,689
牧申手机旗舰店,红米8 64G,7,752
牧申手机旗舰店,红米8 32G,0,689
牧申手机旗舰店,红米8 32G,3,689
牧申手机旗舰店,红米8 64G,20,752
牧申手机旗舰店,红米8 64G,16,752
伟德手机专营店,红米Note7 64G,7,998
宇航手机专营店,荣耀10 64G,16,868
伟德手机专营店,红米Note7 64G,83,958
宇航手机专营店,荣耀10 64G,9,1099
宇航手机专营店,荣耀10 64G,9,899
伟德手机专营店,红米Note7 32G,34,898
宇航手机专营店,荣耀10 128G,0,1299
宇航手机专营店,荣耀10 64G,0,1099
宇航手机专营店,荣耀10 128G,0,1349
安铎数码专营店,荣耀畅玩7X 64G,74,858
安铎数码专营店,荣耀畅玩7X 64G,52,858
安铎数码专营店,荣耀畅玩7X 64G,81,858
安铎数码专营店,荣耀畅玩7X 64G,115,858
安铎数码专营店,荣耀畅玩7X 128G,26,958
安铎数码专营店,荣耀畅玩7X 128G,17,958
安铎数码专营店,荣耀畅玩7X 128G,34,958
安铎数码专营店,荣耀畅玩7X 128G,52,958
谷高数码手机专营店,红米K20Pro 128G,0,2699
谷高数码手机专营店,红米K20Pro 128G,0,2699
谷高数码手机专营店,红米K20Pro 128G,0,2699
优爱特手机专营店,荣耀9x 128G,0,1899
谷高数码手机专营店,红米K20Pro 512G,100,2528
谷高数码手机专营店,红米K20Pro 512G,4,2528
谷高数码手机专营店,红米K20Pro 512G,0,2498
优爱特手机专营店,荣耀9x 64G,0,1299
谷高数码手机专营店,红米K20Pro 128G,0,2699
谷高数码手机专营店,红米K20Pro 512G,28,2748
谷高数码手机专营店,红米K20Pro 512G,26,2748
谷高数码手机专营店,红米K20Pro 512G,27,2748
优爱特手机专营店,荣耀9x 64G,0,1099
谷高数码手机专营店,红米K20Pro 512G,20,2528
谷高数码手机专营店,红米K20Pro 512G,9,2748
中益德诚手机专营店,荣耀20i 64G,179,1099
中益德诚手机专营店,荣耀20i 64G,299,1099
中益德诚手机专营店,荣耀20i 64G,371,1099
中益德诚手机专营店,荣耀20i 128G,169,1299
中益德诚手机专营店,荣耀20i 128G,1022,1299
中益德诚手机专营店,荣耀20i 128G,310,1299
中益德诚手机专营店,荣耀20i 256G,8,1799
中益德诚手机专营店,荣耀20i 256G,13,1799
中益德诚手机专营店,荣耀20i 256G,20,1799
中益德诚手机专营店,荣耀20i 64G,26,1099
中益德诚手机专营店,荣耀20i 64G,58,1099
中益德诚手机专营店,荣耀20i 64G,71,1099
迪信通手机旗舰店,红米7A 32G,0,538
中益德诚手机专营店,荣耀20i 128G,44,1299
中益德诚手机专营店,荣耀20i 128G,151,1299
中益德诚手机专营店,荣耀20i 128G,208,1299
迪信通手机旗舰店,红米7A 16G,7,465
中益德诚手机专营店,荣耀20i 256G,13,1799
中益德诚手机专营店,荣耀20i 256G,24,1799
中益德诚手机专营店,荣耀20i 256G,29,1799
迪信通手机旗舰店,红米7A 2G,0,528
茄子手机旗舰店,荣耀20i 128G,50,1299
茄子手机旗舰店,荣耀20i 256G,64,1799
茄子手机旗舰店,荣耀20i 128G,38,1299
茄子手机旗舰店,荣耀20i 256G,49,1799
茄子手机旗舰店,荣耀20i 128G,39,1299
茄子手机旗舰店,荣耀20i 256G,90,1799
牧申手机旗舰店,荣耀20s 128G,43,1999
牧申手机旗舰店,荣耀20s 128G,69,1999
牧申手机旗舰店,荣耀20s 128G,90,1999
茄子手机旗舰店,荣耀20i 64G,0,1099
茄子手机旗舰店,荣耀20i 64G,5,1099
茄子手机旗舰店,荣耀20i 64G,6,1099
牧申手机旗舰店,荣耀20s 128G,21,1499
牧申手机旗舰店,荣耀20s 128G,33,1499
牧申手机旗舰店,荣耀20s 128G,62,1499
千瑞达手机旗舰店,荣耀10 64G,80,879
千瑞达手机旗舰店,荣耀10 64G,87,868
千瑞达手机旗舰店,荣耀10 64G,38,1028
千瑞达手机旗舰店,荣耀10 64G,33,1399
千瑞达手机旗舰店,荣耀10 64G,27,999
优爱特手机专营店,荣耀Play3 64G,31,799
优爱特手机专营店,荣耀Play3 64G,69,799
优爱特手机专营店,荣耀Play3 64G,141,799
掌视界数码旗舰店,红米Note8 64G,26,968
掌视界数码旗舰店,红米Note8 64G,16,968
掌视界数码旗舰店,红米Note8 64G,32,968
千瑞达手机旗舰店,荣耀10 128G,56,1218
千瑞达手机旗舰店,荣耀10 64G,3,1048
千瑞达手机旗舰店,荣耀10 128G,47,1218
优爱特手机专营店,荣耀Play3 64G,0,999
优爱特手机专营店,荣耀Play3 64G,2,999
优爱特手机专营店,荣耀Play3 64G,0,999
掌视界数码旗舰店,红米Note8 64G,20,1058
掌视界数码旗舰店,红米Note8 64G,21,1058
掌视界数码旗舰店,红米Note8 64G,40,1058
千瑞达手机旗舰店,荣耀10 128G,0,1299
优爱特手机专营店,荣耀Play3 128G,0,1299
优爱特手机专营店,荣耀Play3 128G,0,1299
优爱特手机专营店,荣耀Play3 128G,2,1299
掌视界数码旗舰店,红米Note8 128G,88,1189
掌视界数码旗舰店,红米Note8 128G,74,1189
掌视界数码旗舰店,红米Note8 128G,127,1198
众宇通手机专营店,荣耀10 64G,10,1099
众宇通手机专营店,荣耀10 64G,37,1099
众宇通手机专营店,荣耀10 64G,33,879
众宇通手机专营店,荣耀10 64G,174,899
优爱特手机专营店,荣耀Play3 64G,51,799
众宇通手机专营店,荣耀10 128G,3,1399
众宇通手机专营店,荣耀10 128G,25,1399
优爱特手机专营店,荣耀Play3 64G,0,999
优爱特手机专营店,荣耀Play3 128G,1,1299
爱优创杰手机旗舰店,荣耀8X 64G,31,969
爱优创杰手机旗舰店,荣耀8X 64G,2,979
爱优创杰手机旗舰店,荣耀8X 64G,0,999
爱优创杰手机旗舰店,荣耀8X 64G,62,999
爱优创杰手机旗舰店,荣耀8X 64G,24,1159
爱优创杰手机旗舰店,荣耀8X 64G,0,1349
爱优创杰手机旗舰店,荣耀8X 64G,7,1159
爱优创杰手机旗舰店,荣耀8X 64G,26,1179
爱优创杰手机旗舰店,荣耀8X 128G,53,1329
爱优创杰手机旗舰店,荣耀8X 128G,0,1449
爱优创杰手机旗舰店,荣耀8X 128G,14,1349
爱优创杰手机旗舰店,荣耀8X 128G,122,1359
易销科技手机专营店,荣耀畅玩8A 32G,41,649
易销科技手机专营店,荣耀畅玩8A 64G,12,799
易销科技手机专营店,荣耀畅玩8A 32G,139,649
易销科技手机专营店,荣耀畅玩8A 32G,50,649
易销科技手机专营店,荣耀畅玩8A 32G,100,649
易销科技手机专营店,荣耀畅玩8A 64G,36,799
易销科技手机专营店,荣耀畅玩8A 64G,23,799
易销科技手机专营店,荣耀畅玩8A 64G,21,799
桦泰圣鹰手机专营店,荣耀荣耀20i 64G,6,1099
桦泰圣鹰手机专营店,荣耀荣耀20i 64G,0,1099
桦泰圣鹰手机专营店,荣耀荣耀20i 128G,0,1299
桦泰圣鹰手机专营店,荣耀荣耀20i 128G,2,1299
东呵东手机专营店,荣耀Play3 64G,21,838
东呵东手机专营店,荣耀Play3 64G,10,828
桦泰圣鹰手机专营店,荣耀荣耀20i 256G,0,1799
桦泰圣鹰手机专营店,荣耀荣耀20i 256G,0,1799
伟德手机专营店,荣耀9i 64G,0,1500
东呵东手机专营店,荣耀Play3 64G,2,1199
东呵东手机专营店,荣耀Play3 64G,0,1199
伟德手机专营店,荣耀9i 128G,17,1058
东呵东手机专营店,荣耀Play3 128G,1,1099
东呵东手机专营店,荣耀Play3 128G,0,1099
谷高数码手机专营店,荣耀10 64G,170,898
谷高数码手机专营店,荣耀10 64G,268,898
谷高数码手机专营店,荣耀10 64G,7,1038
谷高数码手机专营店,荣耀10 64G,10,1038
谷高数码手机专营店,荣耀10 128G,0,1228
谷高数码手机专营店,荣耀10 128G,7,1248
冰之凯盛手机专营店,AppleiPhone8 64G,33,3299
冰之凯盛手机专营店,荣耀20i 64G,6,999
冰之凯盛手机专营店,AppleiPhone8 64G,56,3299
冰之凯盛手机专营店,荣耀20i 128G,0,1299
冰之凯盛手机专营店,AppleiPhone8 64G,12,3499
冰之凯盛手机专营店,荣耀20i 128G,0,1299
冰之凯盛手机专营店,AppleiPhone8 64G,16,3499
冰之凯盛手机专营店,荣耀20i 64G,6,1099
冰之凯盛手机专营店,AppleiPhone8 128G,0,3838
冰之凯盛手机专营店,荣耀20i 256G,0,1799
冰之凯盛手机专营店,AppleiPhone8 128G,14,3868
冰之凯盛手机专营店,荣耀20i 256G,0,1799
冰之凯盛手机专营店,AppleiPhone8 128G,2,3999
冰之凯盛手机专营店,AppleiPhone8 128G,4,3999
天翼电信旗舰店,荣耀20S 128G,14,1599
天翼电信旗舰店,荣耀20S 128G,6,1599
天翼电信旗舰店,荣耀20S 128G,17,1599
冰之凯盛手机专营店,AppleiPhone8 64G,0,3699
冰之凯盛手机专营店,AppleiPhone8 64G,15,3699
天翼电信旗舰店,荣耀20S 128G,5,1999
天翼电信旗舰店,荣耀20S 128G,0,1999
冰之凯盛手机专营店,AppleiPhone8 64G,61,3299
天翼电信旗舰店,荣耀20S 128G,110,1999
冰之凯盛手机专营店,AppleiPhone8 64G,14,3899
冰之凯盛手机专营店,AppleiPhone8 64G,39,3899
展智博捷手机专营店,荣耀7X 64G,20,849
展智博捷手机专营店,荣耀7X 64G,34,849
展智博捷手机专营店,荣耀7X 64G,48,849
展智博捷手机专营店,荣耀7X 64G,37,849
冰之凯盛手机专营店,AppleiPhone8 64G,19,3499
冰之凯盛手机专营店,AppleiPhone8 128G,0,4499
冰之凯盛手机专营店,AppleiPhone8 128G,0,4499
展智博捷手机专营店,荣耀7X 128G,28,949
展智博捷手机专营店,荣耀7X 128G,27,949
展智博捷手机专营店,荣耀7X 128G,47,949
展智博捷手机专营店,荣耀7X 128G,30,949
冰之凯盛手机专营店,AppleiPhone8 128G,5,3838
冰之凯盛手机专营店,AppleiPhone8 128G,1,4499
冰之凯盛手机专营店,AppleiPhone8 128G,7,4499
天域手机专营店,AppleiPhone11 64G,2,5328
冰之凯盛手机专营店,荣耀20i 128G,0,1299
天域手机专营店,AppleiPhone11 64G,3,5328
冰之凯盛手机专营店,AppleiPhone8 128G,2,3999
冰之凯盛手机专营店,AppleiPhone8 256G,0,4699
冰之凯盛手机专营店,AppleiPhone8 256G,0,4699
天域手机专营店,AppleiPhone11 128G,7,5998
冰之凯盛手机专营店,荣耀20i 64G,24,999
天域手机专营店,AppleiPhone11 128G,4,5998
天域手机专营店,AppleiPhone11 64G,0,5328
冰之凯盛手机专营店,AppleiPhone8 64G,0,3699
天域手机专营店,AppleiPhone11 256G,3,6798
冰之凯盛手机专营店,荣耀20i 256G,0,1799
天域手机专营店,AppleiPhone11 256G,0,6798
天域手机专营店,AppleiPhone11 128G,7,5998
冰之凯盛手机专营店,AppleiPhone8 64G,18,3899
聚捷联盛手机旗舰店,红米RedmiNote8Pro 64G,7,1249
聚捷联盛手机旗舰店,红米RedmiNote8Pro 256G,0,1649
天域手机专营店,AppleiPhone11 256G,1,6798
冰之凯盛手机专营店,AppleiPhone8 128G,0,4299
聚捷联盛手机旗舰店,红米RedmiNote8Pro 64G,19,1249
炜东电商旗舰店,荣耀20 128G,21,1699
炜东电商旗舰店,荣耀20 128G,46,1699
炜东电商旗舰店,荣耀20 128G,0,1699
聚捷联盛手机旗舰店,红米RedmiNote8Pro 128G,7,1399
聚捷联盛手机旗舰店,红米RedmiNote8Pro 128G,13,1399
冰之凯盛手机专营店,AppleiPhone8 128G,4,4499
聚捷联盛手机旗舰店,红米RedmiNote8Pro 128G,17,1399
炜东电商旗舰店,荣耀20 128G,9,1899
炜东电商旗舰店,荣耀20 128G,12,1899
炜东电商旗舰店,荣耀20 128G,6,1899
聚捷联盛手机旗舰店,红米RedmiNote8Pro 256G,0,1649
聚捷联盛手机旗舰店,红米RedmiNote8Pro 128G,62,1469
冰之凯盛手机专营店,AppleiPhone8 256G,0,4699
天域手机专营店,AppleiPhone11 64G,1,5328
聚捷联盛手机旗舰店,红米RedmiNote8Pro 256G,0,1649
炜东电商旗舰店,荣耀20 64G,3,1399
炜东电商旗舰店,荣耀20 64G,9,1399
炜东电商旗舰店,荣耀20 64G,0,1399
聚捷联盛手机旗舰店,红米RedmiNote8Pro 128G,92,1469
聚捷联盛手机旗舰店,红米RedmiNote8Pro 64G,7,1249
天域手机专营店,AppleiPhone11 256G,0,6798
聚捷联盛手机旗舰店,红米RedmiNote8Pro 128G,111,1469
炜东电商旗舰店,荣耀20 64G,0,1099
炜东电商旗舰店,荣耀20 64G,11,1099
炜东电商旗舰店,荣耀20 64G,13,1099
茄子手机旗舰店,荣耀V30Pro 256G,0,4199
茄子手机旗舰店,荣耀V30Pro 256G,0,4209
茄子手机旗舰店,荣耀V30Pro 256G,0,4199
天域手机专营店,AppleiPhone11 128G,4,5998
茄子手机旗舰店,荣耀V30Pro 128G,11,3899
茄子手机旗舰店,荣耀V30Pro 128G,0,3899
茄子手机旗舰店,荣耀V30Pro 128G,0,3899
茄子手机旗舰店,AppleiPhone11 64G,2,5298
茄子手机旗舰店,AppleiPhone11 128G,0,5728
茄子手机旗舰店,AppleiPhone11 256G,0,6498
茄子手机旗舰店,AppleiPhone11 64G,0,5268
茄子手机旗舰店,AppleiPhone11 128G,8,5758
茄子手机旗舰店,AppleiPhone11 64G,0,5268
茄子手机旗舰店,AppleiPhone11 128G,0,5788
茄子手机旗舰店,AppleiPhone11 256G,0,6498
炜东电商旗舰店,荣耀畅玩8c 64G,213,899
炜东电商旗舰店,荣耀畅玩8c 64G,397,879
茄子手机旗舰店,AppleiPhone11 128G,20,5768
茄子手机旗舰店,AppleiPhone11 256G,0,6498
茄子手机旗舰店,AppleiPhone11 64G,0,5268
茄子手机旗舰店,AppleiPhone11 128G,10,5788
茄子手机旗舰店,AppleiPhone11 256G,0,6588
茄子手机旗舰店,AppleiPhone11 64G,104,5258
炜东电商旗舰店,荣耀畅玩8c 32G,73,765
炜东电商旗舰店,荣耀畅玩8c 32G,91,739
宇航手机专营店,荣耀畅玩8A 32G,0,688
茄子手机旗舰店,AppleiPhone11 64G,0,5949
茄子手机旗舰店,AppleiPhone11 64G,0,5949
茄子手机旗舰店,AppleiPhone11 256G,0,6538
茄子手机旗舰店,AppleiPhone11 256G,0,6498
宇航手机专营店,荣耀畅玩8A 32G,20,618
宇航手机专营店,荣耀畅玩8A 32G,16,615
宇航手机专营店,荣耀畅玩8A 32G,24,618
久汇通官方旗舰店,荣耀Play3 64G,119,899
久汇通官方旗舰店,荣耀Play3 64G,183,899
久汇通官方旗舰店,荣耀Play3 64G,11,899
茄子手机旗舰店,AppleiPhone11 64G,0,5268
茄子手机旗舰店,AppleiPhone11 128G,23,5758
宇航手机专营店,荣耀畅玩8A 64G,0,759
茄子手机旗舰店,AppleiPhone11 128G,0,6488
茄子手机旗舰店,AppleiPhone11 128G,0,6488
茄子手机旗舰店,AppleiPhone11 64G,2,5949
茄子手机旗舰店,AppleiPhone11 64G,0,5949
宇航手机专营店,荣耀畅玩8A 64G,2,759
宇航手机专营店,荣耀畅玩8A 64G,1,759
宇航手机专营店,荣耀畅玩8A 64G,0,759
久汇通官方旗舰店,荣耀Play3 64G,83,1099
久汇通官方旗舰店,荣耀Play3 64G,88,1099
久汇通官方旗舰店,荣耀Play3 64G,0,1099
茄子手机旗舰店,AppleiPhone11 64G,0,5949
茄子手机旗舰店,AppleiPhone11 64G,0,5949
茄子手机旗舰店,AppleiPhone11 256G,0,7398
茄子手机旗舰店,AppleiPhone11 256G,0,7398
茄子手机旗舰店,AppleiPhone11 256G,0,7398
茄子手机旗舰店,AppleiPhone11 256G,0,7398
明日数码旗舰店,荣耀10 64G,42,1265
明日数码旗舰店,荣耀10 64G,31,899
明日数码旗舰店,荣耀10 64G,42,1265
久汇通官方旗舰店,荣耀Play3 128G,84,1299
久汇通官方旗舰店,荣耀Play3 128G,89,1299
久汇通官方旗舰店,荣耀Play3 128G,1,1299
茄子手机旗舰店,AppleiPhone11 256G,0,7398
茄子手机旗舰店,AppleiPhone11 128G,0,6488
茄子手机旗舰店,AppleiPhone11 128G,0,6488
茄子手机旗舰店,AppleiPhone11 128G,0,6488
明日数码旗舰店,荣耀10 64G,22,1099
明日数码旗舰店,荣耀10 64G,13,1099
明日数码旗舰店,荣耀10 64G,22,1099
茄子手机旗舰店,AppleiPhone11 128G,3,6488
茄子手机旗舰店,AppleiPhone11 256G,0,7398
优爱特手机专营店,荣耀9x 128G,0,1799
优爱特手机专营店,荣耀9x 128G,125,1799
vivo耀诚鑫专卖店,vivoU3 64G,4,999
vivo耀诚鑫专卖店,vivoU3 64G,7,999
vivo耀诚鑫专卖店,vivoU3 64G,6,999
明日数码旗舰店,荣耀10 128G,0,1699
明日数码旗舰店,荣耀10 128G,2,1699
明日数码旗舰店,荣耀10 128G,0,1699
优爱特手机专营店,荣耀9x 64G,4,1299
优爱特手机专营店,荣耀9x 64G,30,1299
vivo耀诚鑫专卖店,vivoU3 64G,24,1099
vivo耀诚鑫专卖店,vivoU3 64G,22,1099
vivo耀诚鑫专卖店,vivoU3 64G,18,1099
明日数码旗舰店,荣耀10 64G,0,1099
明日数码旗舰店,荣耀10 64G,3,1099
明日数码旗舰店,荣耀10 64G,0,1099
优爱特手机专营店,荣耀9x 64G,2,1099
优爱特手机专营店,荣耀9x 64G,23,1099
臻火旗舰店,AppleiPhone11ProMax 64G,11,9099
臻火旗舰店,AppleiPhone11ProMax 64G,101,9099
臻火旗舰店,AppleiPhone11ProMax 64G,61,8899
臻火旗舰店,AppleiPhone11ProMax 256G,34,10299
臻火旗舰店,AppleiPhone11ProMax 256G,112,10399
臻火旗舰店,AppleiPhone11ProMax 64G,89,8899
OPPO优品专卖店,OPPOreno3 5G,1,3999
OPPO优品专卖店,OPPOreno3 5G,1,3999
OPPO优品专卖店,OPPOreno3 5G,2,3999
臻火旗舰店,AppleiPhone11ProMax 256G,30,10399
臻火旗舰店,AppleiPhone11ProMax 512G,3,12199
臻火旗舰店,AppleiPhone11ProMax 512G,18,12399
臻火旗舰店,AppleiPhone11ProMax 256G,59,10299
OPPO优品专卖店,OPPOreno3 5G,2,3999
OPPO优品专卖店,OPPOreno3 5G,2,3999
OPPO优品专卖店,OPPOreno3 5G,0,3999
OPPO优品专卖店,OPPOreno3 5G,3,3399
臻火旗舰店,AppleiPhone11ProMax 512G,1,12199
臻火旗舰店,AppleiPhone11ProMax 512G,7,12199
OPPO优品专卖店,OPPOreno3 5G,18,3499
中益德诚手机专营店,荣耀8x 128G,394,1549
淘金手机专营店,红米K20Pro 512G,9,2558
淘金手机专营店,红米K20Pro 512G,36,2568
淘金手机专营店,红米K20Pro 512G,31,2528
淘金手机专营店,红米K20Pro 512G,21,2558
中益德诚手机专营店,荣耀8x 128G,58,1599
中益德诚手机专营店,荣耀8x 128G,1253,1549
淘金手机专营店,红米K20Pro 512G,38,2698
淘金手机专营店,红米K20Pro 512G,24,2698
淘金手机专营店,红米K20Pro 512G,21,2728
淘金手机专营店,红米K20Pro 512G,13,2728
中益德诚手机专营店,荣耀8x 128G,0,1549
伟德手机专营店,红米Note7 64G,22,998
伟德手机专营店,红米Note7 64G,0,999
中益德诚手机专营店,荣耀8x 128G,124,1549
淘金手机专营店,红米K20Pro 128G,0,2278
淘金手机专营店,红米K20Pro 128G,10,2278
淘金手机专营店,红米K20Pro 128G,12,2278
淘金手机专营店,红米K20Pro 128G,9,2278
伟德手机专营店,红米Note7 64G,177,968
伟德手机专营店,红米Note7 64G,17,968
中益德诚手机专营店,荣耀8x 128G,35,1549
淘金手机专营店,红米K20Pro 256G,14,2378
淘金手机专营店,红米K20Pro 256G,40,2378
淘金手机专营店,红米K20Pro 256G,37,2378
淘金手机专营店,红米K20Pro 256G,46,2378
京联通达旗舰店,荣耀8x 64G,0,1199
京联通达旗舰店,荣耀8x 64G,9,1099
京联通达旗舰店,荣耀8x 64G,9,1099
伟德手机专营店,红米Note7 32G,91,898
伟德手机专营店,红米Note7 32G,0,899
淘金手机专营店,红米K20Pro 128G,0,2199
淘金手机专营店,红米K20Pro 128G,0,2128
淘金手机专营店,红米K20Pro 128G,0,2098
淘金手机专营店,红米K20Pro 128G,0,2128
京联通达旗舰店,荣耀8x 128G,0,1549
京联通达旗舰店,荣耀8x 128G,5,1549
京联通达旗舰店,荣耀8x 128G,10,1549
京联通达旗舰店,荣耀8x 64G,3,1099
宇航手机专营店,魅族魅蓝E2 32G,60,699
京联通达旗舰店,荣耀8x 64G,9,999
京联通达旗舰店,荣耀8x 64G,3435,929
京联通达旗舰店,荣耀8x 64G,19,899
京联通达旗舰店,荣耀8x 128G,4,1799
宇航手机专营店,魅族魅蓝E2 64G,136,938
京联通达旗舰店,荣耀8x 64G,8,1299
宇航手机专营店,魅族魅蓝E2 32G,26,699
疆界互联旗舰店,AppleiPhone8 64G,19,3359
疆界互联旗舰店,AppleiPhone8 64G,58,3359
疆界互联旗舰店,AppleiPhone8 64G,79,3359
疆界互联旗舰店,AppleiPhone8 256G,4,4669
疆界互联旗舰店,AppleiPhone8 256G,14,4669
疆界互联旗舰店,AppleiPhone8 256G,6,4669
牧申手机旗舰店,AppleiPhoneXS 64G,1443,5485
中益德诚手机专营店,红米Note8Pro 64G,2,1289
中益德诚手机专营店,红米Note8Pro 64G,0,1289
疆界互联旗舰店,AppleiPhone8 128G,6,3839
疆界互联旗舰店,AppleiPhone8 128G,16,3839
疆界互联旗舰店,AppleiPhone8 128G,26,3839
牧申手机旗舰店,AppleiPhoneXS 64G,0,7399
中益德诚手机专营店,红米Note8Pro 128G,60,1459
中益德诚手机专营店,红米Note8Pro 128G,8,1459
疆界互联旗舰店,AppleiPhone8 64G,0,3458
疆界互联旗舰店,AppleiPhone8 64G,0,3458
疆界互联旗舰店,AppleiPhone8 64G,0,3458
中益德诚手机专营店,红米Note8Pro 64G,8,1289
宇航手机专营店,荣耀10 64G,9,899
众盛手机专营店,红米5A 16G,392,599
牧申手机旗舰店,AppleiPhoneXS 256G,74,6495
中益德诚手机专营店,红米Note8Pro 128G,72,1549
中益德诚手机专营店,红米Note8Pro 128G,49,1549
中益德诚手机专营店,红米Note8Pro 128G,11,1459
宇航手机专营店,荣耀10 64G,12,1099
众盛手机专营店,红米5A 32G,379,699
牧申手机旗舰店,AppleiPhoneXS 256G,6,8599
中益德诚手机专营店,红米Note8Pro 256G,0,1799
中益德诚手机专营店,红米Note8Pro 256G,0,1799
中益德诚手机专营店,红米Note8Pro 128G,128,1549
宇航手机专营店,荣耀10 128G,0,1299
中益德诚手机专营店,红米Note8Pro 256G,0,1799
掌视界数码旗舰店,红米8A 64G,0,692
掌视界数码旗舰店,红米8A 64G,22,692
掌视界数码旗舰店,红米8A 64G,33,692
掌视界数码旗舰店,红米8A 32G,0,699
掌视界数码旗舰店,红米8A 32G,5,660
掌视界数码旗舰店,红米8A 32G,2,660
新松联手机旗舰店,荣耀20 256G,266,2299
新松联手机旗舰店,荣耀20 256G,266,2299
新松联手机旗舰店,荣耀20 256G,69,2299
新松联手机旗舰店,荣耀20 128G,6,2199
