store,name,sales,price
华为京东自营官方旗舰店,华为nova 5i 8GB+128GB,4036,1999.00
华为京东自营官方旗舰店,华为nova 5i 8GB+128GB,36391,1999.00
vivo京东自营官方旗舰店,vivoU3 6GB+64GB,3788,1099.00
vivo京东自营官方旗舰店,U3 6GB+64GB,5717,1099.00
华为京东自营官方旗舰店,华为Mate 30 Pro 8GB+128GB,11413,5799.00
vivo京东自营官方旗舰店,vivoU3 6GB+64GB,6280,1099.00
华为京东自营官方旗舰店,华为Mate 30 Pro 8GB+128GB,12416,5799.00
华为京东自营官方旗舰店,华为Mate 30 Pro 8GB+128GB,37000,5799.00
华为京东自营官方旗舰店,华为Mate 30 Pro 8GB+256GB,9520,6299.00
华为京东自营官方旗舰店,华为Mate 30 Pro 8GB+256GB,8362,6299.00
华为京东自营官方旗舰店,华为Mate 30 Pro 8GB+256GB,24834,6299.00
魅族京东自营旗舰店,魅族16s Pro 全网通（6GB 128GB）,2774,2689.00
魅族京东自营旗舰店,魅族16s Pro 全网通（8GB 128GB）,5550,2989.00
魅族京东自营旗舰店,魅族16s Pro 全网通（8GB 256GB）,621,3299.00
疆界互联旗舰店,小米Redmi红米K30 手机 王一博同款【现货速发】 花影惊鸿 6G+128G 全网通【现货速发】 6G+128G 全网通【现货速发】,28,1699.00
疆界互联旗舰店,小米Redmi红米K30 手机 王一博同款【现货速发】 花影惊鸿 6G+128G 全网通【现货速发】 8G+128G 全网通【现货速发】,15,1899.00
疆界互联旗舰店,小米Redmi红米K30 手机 王一博同款【现货速发】 花影惊鸿 6G+128G 全网通【现货速发】 8G+256G 全网通【现货速发】,6,2199.00
华为平天专卖店,荣耀畅玩8A 手机【荣耀直供】 魅焰红 全网通3G+32G 全网通3G+32G,8,678.00
华为平天专卖店,荣耀畅玩8A 手机【荣耀直供】 魅焰红 全网通3G+32G 全网通3G+64G,0,799.00
realme真我京东自营旗舰店,realmeX青春版 4GB+64GB,10222,1099.00
realme真我京东自营旗舰店,realmeX青春版 6GB+64GB,17670,1199.00
realme真我京东自营旗舰店,realmeX青春版 4GB+64GB,10222,1099.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+256GB,24,3798.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+256GB,42,3798.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+256GB,35,3698.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+256GB,13,3798.00
realme真我京东自营旗舰店,realmeX青春版 6GB+128GB,13515,1399.00
realme真我京东自营旗舰店,realmeX青春版 6GB+64GB,23857,1199.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 12GB+128GB,92,3898.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 12GB+128GB,291,3898.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 12GB+128GB,532,3798.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 12GB+128GB,155,3898.00
华为京东自营官方旗舰店,华为畅享10 6GB+64GB,3978,1199.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+256GB,49,3698.00
努比亚京东自营旗舰店,努比亚Z20 6GB+128GB,1945,2499.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+256GB,90,3698.00
黑鲨京东自营官方旗舰店,黑鲨游戏手机2 Pro 12GB+256GB,11071,3299.00
realme真我京东自营旗舰店,realmeX青春版 6GB+128GB,10382,1399.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+128GB,36,3598.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+128GB,148,3598.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+128GB,353,3498.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+128GB,65,3498.00
华为京东自营官方旗舰店,华为畅享10 4GB+64GB,1417,1199.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 12GB+128GB,327,3798.00
努比亚京东自营旗舰店,努比亚Z20 8GB+128GB,6372,2699.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 12GB+128GB,1185,3798.00
黑鲨京东自营官方旗舰店,黑鲨游戏手机2 Pro 12GB+512GB,1853,3499.00
美图京东自营官方旗舰店,美图T9 6+128GB,16370,1249.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 星云紫 O-Fresh耳机套装版 全网通(8G RAM+128G ROM) 全网通(8G RAM+128G ROM),31,1899.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 秘境黑 O-Fresh耳机套装版 全网通(8G RAM+128G ROM) 全网通(8G RAM+128G ROM),10,1899.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 电波蓝 全网通(6G RAM+64G ROM) 全网通(8G RAM+128G ROM),247,1799.00
美图京东自营官方旗舰店,美图T9 6+128GB,9105,1499.00
华为京东自营官方旗舰店,华为畅享10 4GB+128GB,1214,1399.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+128GB,138,3498.00
努比亚京东自营旗舰店,努比亚Z20 8GB+512GB,887,3199.00
vivo兰珊专卖店,vivovivo IQOO Pro 5G 8GB+128GB,893,3498.00
美图京东自营官方旗舰店,美图T9 4+64GB,11599,999.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 星云紫 O-Fresh耳机套装版 全网通(8G RAM+128G ROM) 全网通(6G RAM+64G ROM),2,1499.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 秘境黑 O-Fresh耳机套装版 全网通(8G RAM+128G ROM) 全网通(6G RAM+64G ROM),1,1499.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 电波蓝 全网通(6G RAM+64G ROM) 全网通(6G RAM+64G ROM),227,1399.00
美图京东自营官方旗舰店,美图T9 4+64GB,8225,1099.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 晨曦白 全网通(8G RAM+256G ROM) 全网通(8G RAM+128G ROM),2417,1799.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 秘境黑套装 全网通(8G RAM+128G ROM) 全网通(8G RAM+128G ROM),3132,1899.00
